Cust Order No,Cust Order Date,FWD Seller Order NO,FWD PO NO,FWD PO Date,Seller Invoice No,Seller Invoice Date,Cust Invoice No,Cust Invoice Date,Status,JioCode,HSN,Seller Style Code,Seller SKU,EAN,Description,Order Qty,FWD Shipment ID,FWD Shipment Date,FWD Carrier,FWD AWB,Shipped QTY,Estimated Dispatch Date,SLA Status,Cancelled Qty,Customer Cancelled QTY,Seller Cancelled QTY,Listing MRP,Seller TD,Selling Price,Base Price,Total Price,CGST_PERCENTAGE,CGST_AMOUNT,SGST_PERCENTAGE,SGST_AMOUNT,IGST_PERCENTAGE,IGST_AMOUNT,Total Value,Invoice Value,Brand,Fulfillment Type,POB ID,Seller Name
FN7209602385,Thu Jul 24 21:08:12 IST 2025,1082341741,5119101851,Fri Jul 25 00:00:00 IST 2025,AJ2613123,Fri Jul 25 09:57:22 IST 2025,AF25GJ181384312,Fri Jul 25 09:57:26 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513514,Fri Jul 25 09:42:51 IST 2025,DELHIVERY,195042377920472,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4037203977,Thu Jul 24 20:44:14 IST 2025,1082335824,5119101853,Fri Jul 25 00:00:00 IST 2025,AJ2613122,Fri Jul 25 09:57:05 IST 2025,AF25GJ181384182,Fri Jul 25 09:57:10 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513513,Fri Jul 25 09:42:51 IST 2025,DELHIVERY,195042377906903,1,Wed Jul 30 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8498601041,Thu Jul 24 20:41:24 IST 2025,1082335088,5119101855,Fri Jul 25 00:00:00 IST 2025,AJ2613121,Fri Jul 25 09:56:47 IST 2025,AF25GJ181384053,Fri Jul 25 09:56:51 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513512,Fri Jul 25 09:42:50 IST 2025,XPRESSBEES,13670526499337,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1425607320,Thu Jul 24 20:27:34 IST 2025,1082331754,5119101856,Fri Jul 25 00:00:00 IST 2025,AJ2613120,Fri Jul 25 09:56:33 IST 2025,AF25GJ181383950,Fri Jul 25 09:56:37 IST 2025,Shipped,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513511,Fri Jul 25 09:42:50 IST 2025,SHADOWFAX,SF1830129800AJI,1,Fri Aug 01 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9578607614,Thu Jul 24 20:16:33 IST 2025,1082329092,5119101852,Fri Jul 25 00:00:00 IST 2025,AJ2613119,Fri Jul 25 09:56:20 IST 2025,AF25GJ181383906,Fri Jul 25 09:56:24 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513509,Fri Jul 25 09:42:49 IST 2025,SHADOWFAX,SF1830129307AJI,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9688603583,Thu Jul 24 20:05:27 IST 2025,1082326808,5119101842,Fri Jul 25 00:00:00 IST 2025,AJ2613118,Fri Jul 25 09:56:00 IST 2025,AF25GJ181383708,Fri Jul 25 09:56:04 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513508,Fri Jul 25 09:42:49 IST 2025,XPRESSBEES,13670526497606,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7109608363,Thu Jul 24 18:53:17 IST 2025,1082309965,5119101844,Fri Jul 25 00:00:00 IST 2025,AJ2613115,Fri Jul 25 09:55:46 IST 2025,AF25GJ181383586,Fri Jul 25 09:55:50 IST 2025,Shipped,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513507,Fri Jul 25 09:42:49 IST 2025,XPRESSBEES,13670526493740,1,Fri Aug 01 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7572308454,Thu Jul 24 18:36:32 IST 2025,1082305961,5119101843,Fri Jul 25 00:00:00 IST 2025,AJ2613111,Fri Jul 25 09:55:28 IST 2025,AF25GJ181383476,Fri Jul 25 09:55:33 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513506,Fri Jul 25 09:42:48 IST 2025,SHADOWFAX,SF1830124646AJI,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9688608744,Thu Jul 24 18:11:21 IST 2025,1082301108,5119101827,Fri Jul 25 00:00:00 IST 2025,AJ2613108,Fri Jul 25 09:55:10 IST 2025,AF25GJ181383319,Fri Jul 25 09:55:15 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513442,Fri Jul 25 09:42:48 IST 2025,DELHIVERY,195042377797880,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9798607777,Thu Jul 24 17:15:04 IST 2025,1082289942,5119101826,Fri Jul 25 00:00:00 IST 2025,AJ2613103,Fri Jul 25 09:54:48 IST 2025,AF25GJ181383141,Fri Jul 25 09:54:52 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513441,Fri Jul 25 09:42:47 IST 2025,XPRESSBEES,13670526488345,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5744609203,Thu Jul 24 15:48:12 IST 2025,1082269542,5119101825,Fri Jul 25 00:00:00 IST 2025,AJ261393,Fri Jul 25 09:54:04 IST 2025,AF25GJ181382763,Fri Jul 25 09:54:09 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513440,Fri Jul 25 09:42:47 IST 2025,XPRESSBEES,13670526482932,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7406607650,Thu Jul 24 15:48:10 IST 2025,1082269520,5119101824,Fri Jul 25 00:00:00 IST 2025,AJ261398,Fri Jul 25 09:54:29 IST 2025,AF25GJ181382990,Fri Jul 25 09:54:33 IST 2025,Delivered,701877201004,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-S,100000000125934965,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107513439,Fri Jul 25 09:42:47 IST 2025,SHADOWFAX,SF1830116658AJI,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8267602759,Thu Jul 24 15:45:01 IST 2025,1082268619,5119101833,Fri Jul 25 00:00:00 IST 2025,AJ261387,Fri Jul 25 09:53:37 IST 2025,AF25GJ181382535,Fri Jul 25 09:53:41 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513479,Fri Jul 25 09:42:46 IST 2025,XPRESSBEES,13670526482758,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8421605116,Thu Jul 24 15:24:50 IST 2025,1082263826,5119101841,Fri Jul 25 00:00:00 IST 2025,AJ2613117,Fri Jul 25 09:55:55 IST 2025,AF25GJ181383664,Fri Jul 25 09:55:59 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513478,Fri Jul 25 09:42:46 IST 2025,XPRESSBEES,13670526481436,1,Wed Jul 30 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1258600577,Thu Jul 24 15:01:41 IST 2025,1082258953,5119101835,Fri Jul 25 00:00:00 IST 2025,AJ2613116,Fri Jul 25 09:55:49 IST 2025,AF25GJ181383611,Fri Jul 25 09:55:52 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513477,Fri Jul 25 09:42:45 IST 2025,XPRESSBEES,13670526479868,1,Mon Jul 28 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3898609126,Thu Jul 24 13:50:05 IST 2025,1082242851,5119101832,Fri Jul 25 00:00:00 IST 2025,AJ2613114,Fri Jul 25 09:55:42 IST 2025,AF25GJ181383561,Fri Jul 25 09:55:46 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513476,Fri Jul 25 09:42:45 IST 2025,DELHIVERY,195042377613452,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7967604591,Thu Jul 24 13:38:05 IST 2025,1082240118,5119101822,Fri Jul 25 00:00:00 IST 2025,AJ2613113,Fri Jul 25 09:55:36 IST 2025,AF25GJ181383509,Fri Jul 25 09:55:39 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513438,Fri Jul 25 09:42:44 IST 2025,SHADOWFAX,SF1830109313AJI,1,Mon Jul 28 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4977604755,Thu Jul 24 11:52:28 IST 2025,1082215964,5119101823,Fri Jul 25 00:00:00 IST 2025,AJ2613112,Fri Jul 25 09:55:29 IST 2025,AF25GJ181383472,Fri Jul 25 09:55:32 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513437,Fri Jul 25 09:42:44 IST 2025,SHADOWFAX,SF1830103445AJI,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7706606394,Thu Jul 24 11:35:50 IST 2025,1082212022,5119101828,Fri Jul 25 00:00:00 IST 2025,AJ2613110,Fri Jul 25 09:55:22 IST 2025,AF25GJ181383420,Fri Jul 25 09:55:26 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513475,Fri Jul 25 09:42:43 IST 2025,DELHIVERY,195042377501754,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7697407615,Thu Jul 24 10:45:11 IST 2025,1082200784,5119101839,Fri Jul 25 00:00:00 IST 2025,AJ2613109,Fri Jul 25 09:55:15 IST 2025,AF25GJ181383388,Fri Jul 25 09:55:19 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513474,Fri Jul 25 09:42:43 IST 2025,XPRESSBEES,13670526462828,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5346608640,Thu Jul 24 10:06:18 IST 2025,1082193164,5119101834,Fri Jul 25 00:00:00 IST 2025,AJ2613107,Fri Jul 25 09:55:09 IST 2025,AF25GJ181383305,Fri Jul 25 09:55:12 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513473,Fri Jul 25 09:42:42 IST 2025,XPRESSBEES,13670526460599,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7009605972,Thu Jul 24 09:36:09 IST 2025,1082187725,5119101837,Fri Jul 25 00:00:00 IST 2025,AJ2613105,Fri Jul 25 09:55:01 IST 2025,AF25GJ181383255,Fri Jul 25 09:55:05 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513472,Fri Jul 25 09:42:42 IST 2025,XPRESSBEES,13670526458688,1,Mon Jul 28 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1790607052,Thu Jul 24 09:27:35 IST 2025,1082186096,5119101821,Fri Jul 25 00:00:00 IST 2025,AJ2613104,Fri Jul 25 09:54:50 IST 2025,AF25GJ181383173,Fri Jul 25 09:54:54 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513436,Fri Jul 25 09:42:41 IST 2025,XPRESSBEES,13670526458154,1,Wed Jul 30 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4018609307,Thu Jul 24 09:24:02 IST 2025,1082185453,5119101820,Fri Jul 25 00:00:00 IST 2025,AJ2613102,Fri Jul 25 09:54:44 IST 2025,AF25GJ181383096,Fri Jul 25 09:54:47 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513434,Fri Jul 25 09:42:41 IST 2025,DELHIVERY,195042377406974,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4009607527,Thu Jul 24 07:14:44 IST 2025,1082169372,5119101830,Fri Jul 25 00:00:00 IST 2025,AJ2613100,Fri Jul 25 09:54:37 IST 2025,AF25GJ181383058,Fri Jul 25 09:54:41 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513466,Fri Jul 25 09:42:40 IST 2025,XPRESSBEES,13670526453066,1,Tue Jul 29 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0858607813,Thu Jul 24 00:04:49 IST 2025,1082139626,5119101838,Fri Jul 25 00:00:00 IST 2025,AJ261399,Fri Jul 25 09:54:30 IST 2025,AF25GJ181382984,Fri Jul 25 09:54:34 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513463,Fri Jul 25 09:42:40 IST 2025,XPRESSBEES,13670526444826,1,Mon Jul 28 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4498600616,Wed Jul 23 23:50:58 IST 2025,1082136014,5119101818,Fri Jul 25 00:00:00 IST 2025,AJ261396,Fri Jul 25 09:54:24 IST 2025,AF25GJ181382937,Fri Jul 25 09:54:27 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513433,Fri Jul 25 09:42:40 IST 2025,XPRESSBEES,13670526443992,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0009608494,Wed Jul 23 23:39:08 IST 2025,1082132708,5119101819,Fri Jul 25 00:00:00 IST 2025,AJ261395,Fri Jul 25 09:54:13 IST 2025,AF25GJ181382843,Fri Jul 25 09:54:16 IST 2025,Shipped,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513432,Fri Jul 25 09:42:39 IST 2025,XPRESSBEES,13670526443237,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1426600332,Wed Jul 23 21:31:39 IST 2025,1082092810,5119101831,Fri Jul 25 00:00:00 IST 2025,AJ261394,Fri Jul 25 09:54:06 IST 2025,AF25GJ181382777,Fri Jul 25 09:54:10 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513453,Fri Jul 25 09:42:39 IST 2025,SHADOWFAX,SF1830073348AJI,1,Thu Jul 31 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5998608155,Wed Jul 23 21:29:03 IST 2025,1082092167,5119101840,Fri Jul 25 00:00:00 IST 2025,AJ261391,Fri Jul 25 09:53:57 IST 2025,AF25GJ181382685,Fri Jul 25 09:54:00 IST 2025,Delivered,701877201001,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-M,100000000125923967,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231107513449,Fri Jul 25 09:42:38 IST 2025,SHADOWFAX,SF1830073203AJI,1,Fri Aug 01 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4998608082,Wed Jul 23 21:10:33 IST 2025,1082087803,5119101829,Fri Jul 25 00:00:00 IST 2025,AJ261390,Fri Jul 25 09:53:50 IST 2025,AF25GJ181382618,Fri Jul 25 09:53:54 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513445,Fri Jul 25 09:42:38 IST 2025,DELHIVERY,195042377117841,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1397602604,Wed Jul 23 19:08:38 IST 2025,1082059776,5119101816,Fri Jul 25 00:00:00 IST 2025,AJ261389,Fri Jul 25 09:53:43 IST 2025,AF25GJ181382580,Fri Jul 25 09:53:47 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513421,Fri Jul 25 09:42:38 IST 2025,DELHIVERY,195042377019922,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8557600667,Wed Jul 23 18:58:29 IST 2025,1082057647,5119101815,Fri Jul 25 00:00:00 IST 2025,AJ261386,Fri Jul 25 09:53:35 IST 2025,AF25GJ181382494,Fri Jul 25 09:53:39 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107513431,Fri Jul 25 09:42:37 IST 2025,XPRESSBEES,13670526425841,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3369503797,Wed Jul 23 18:30:31 IST 2025,1082052005,5118929745,Thu Jul 24 00:00:00 IST 2025,AJ261370,Thu Jul 24 09:33:10 IST 2025,AF25GJ181107398,Thu Jul 24 09:33:14 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107388568,Thu Jul 24 09:25:24 IST 2025,SHADOWFAX,SF1830064685AJI,1,Thu Jul 31 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7588607620,Wed Jul 23 18:16:08 IST 2025,1082048729,5118929748,Thu Jul 24 00:00:00 IST 2025,AJ261368,Thu Jul 24 09:32:38 IST 2025,AF25GJ181107094,Thu Jul 24 09:32:43 IST 2025,Shipped,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107388567,Thu Jul 24 09:25:24 IST 2025,SHADOWFAX,SF1830063974AJI,1,Wed Jul 30 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9139508107,Wed Jul 23 17:33:55 IST 2025,1082039427,5118929752,Thu Jul 24 00:00:00 IST 2025,AJ261366,Thu Jul 24 09:32:08 IST 2025,AF25GJ181106774,Thu Jul 24 09:32:13 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231107388594,Thu Jul 24 09:25:24 IST 2025,XPRESSBEES,13670526421356,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
EX0032761390,Wed Jul 23 17:06:12 IST 2025,1082033170,5118929755,Thu Jul 24 00:00:00 IST 2025,AJ261364,Thu Jul 24 09:31:36 IST 2025,AF25GJ181106463,Thu Jul 24 09:31:40 IST 2025,Delivered,701855907001,,,BH-RUHINA-Peach-S,,WOMEN EMBROIDERED STRAIGHT KURTA SET,1,E342231107388593,Thu Jul 24 09:25:23 IST 2025,DELHIVERY,195042376926155,1,Tue Jul 29 00:00:00 IST 2025,Within SLA,0,0,0,2115.0,1374,740.0,453.31,453.31,2.5,11.33,2.5,11.33,0.0,0.0,475.97,475.98,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
